X,Y
540000,6480000
545000,6480000
550000,6480000
555000,6480000
560000,6480000
565000,6480000
570000,6480000
575000,6480000
580000,6480000
585000,6480000
590000,6480000
595000,6480000
600000,6480000
605000,6480000
610000,6480000
615000,6480000
620000,6480000
625000,6480000
630000,6480000
635000,6480000
640000,6480000
645000,6480000
650000,6480000
655000,6480000
660000,6480000
665000,6480000
670000,6480000
675000,6480000
680000,6480000
685000,6480000
690000,6480000
695000,6480000
700000,6480000
705000,6480000
710000,6480000
715000,6480000
720000,6480000
725000,6480000
730000,6480000
735000,6480000
740000,6480000
745000,6480000
750000,6480000
755000,6480000
760000,6480000
765000,6480000
770000,6480000
775000,6480000
780000,6480000
195000,6485000
200000,6485000
205000,6485000
210000,6485000
215000,6485000
220000,6485000
225000,6485000
230000,6485000
235000,6485000
240000,6485000
245000,6485000
250000,6485000
255000,6485000
260000,6485000
265000,6485000
270000,6485000
275000,6485000
280000,6485000
285000,6485000
290000,6485000
295000,6485000
300000,6485000
305000,6485000
310000,6485000
315000,6485000
320000,6485000
325000,6485000
330000,6485000
335000,6485000
340000,6485000
345000,6485000
350000,6485000
355000,6485000
360000,6485000
365000,6485000
370000,6485000
375000,6485000
380000,6485000
385000,6485000
390000,6485000
395000,6485000
400000,6485000
405000,6485000
410000,6485000
415000,6485000
420000,6485000
425000,6485000
430000,6485000
435000,6485000
440000,6485000
445000,6485000
450000,6485000
455000,6485000
460000,6485000
465000,6485000
470000,6485000
475000,6485000
480000,6485000
485000,6485000
490000,6485000
495000,6485000
500000,6485000
505000,6485000
510000,6485000
515000,6485000
520000,6485000
525000,6485000
530000,6485000
535000,6485000
540000,6485000
545000,6485000
550000,6485000
555000,6485000
560000,6485000
565000,6485000
570000,6485000
575000,6485000
580000,6485000
585000,6485000
590000,6485000
595000,6485000
600000,6485000
605000,6485000
610000,6485000
615000,6485000
620000,6485000
625000,6485000
630000,6485000
635000,6485000
640000,6485000
645000,6485000
650000,6485000
655000,6485000
660000,6485000
665000,6485000
670000,6485000
675000,6485000
680000,6485000
685000,6485000
690000,6485000
695000,6485000
700000,6485000
705000,6485000
710000,6485000
715000,6485000
720000,6485000
725000,6485000
730000,6485000
735000,6485000
740000,6485000
745000,6485000
750000,6485000
755000,6485000
760000,6485000
765000,6485000
770000,6485000
775000,6485000
780000,6485000
185000,6490000
190000,6490000
195000,6490000
200000,6490000
205000,6490000
210000,6490000
215000,6490000
220000,6490000
225000,6490000
230000,6490000
235000,6490000
240000,6490000
245000,6490000
250000,6490000
255000,6490000
260000,6490000
265000,6490000
270000,6490000
275000,6490000
280000,6490000
285000,6490000
290000,6490000
295000,6490000
300000,6490000
305000,6490000
310000,6490000
315000,6490000
320000,6490000
325000,6490000
330000,6490000
335000,6490000
340000,6490000
345000,6490000
350000,6490000
355000,6490000
360000,6490000
365000,6490000
370000,6490000
375000,6490000
380000,6490000
385000,6490000
390000,6490000
395000,6490000
400000,6490000
405000,6490000
410000,6490000
415000,6490000
420000,6490000
425000,6490000
430000,6490000
435000,6490000
440000,6490000
445000,6490000
450000,6490000
455000,6490000
460000,6490000
465000,6490000
470000,6490000
475000,6490000
480000,6490000
485000,6490000
490000,6490000
495000,6490000
500000,6490000
505000,6490000
510000,6490000
515000,6490000
520000,6490000
525000,6490000
530000,6490000
535000,6490000
540000,6490000
545000,6490000
550000,6490000
555000,6490000
560000,6490000
565000,6490000
570000,6490000
575000,6490000
580000,6490000
585000,6490000
590000,6490000
595000,6490000
600000,6490000
605000,6490000
610000,6490000
615000,6490000
620000,6490000
625000,6490000
630000,6490000
635000,6490000
640000,6490000
645000,6490000
650000,6490000
655000,6490000
660000,6490000
665000,6490000
670000,6490000
675000,6490000
680000,6490000
685000,6490000
690000,6490000
695000,6490000
700000,6490000
705000,6490000
710000,6490000
715000,6490000
720000,6490000
725000,6490000
730000,6490000
735000,6490000
740000,6490000
745000,6490000
750000,6490000
755000,6490000
760000,6490000
765000,6490000
770000,6490000
775000,6490000
780000,6490000
175000,6495000
180000,6495000
185000,6495000
190000,6495000
195000,6495000
200000,6495000
205000,6495000
210000,6495000
215000,6495000
220000,6495000
225000,6495000
230000,6495000
235000,6495000
240000,6495000
245000,6495000
250000,6495000
255000,6495000
260000,6495000
265000,6495000
270000,6495000
275000,6495000
280000,6495000
285000,6495000
290000,6495000
295000,6495000
300000,6495000
305000,6495000
310000,6495000
315000,6495000
320000,6495000
325000,6495000
330000,6495000
335000,6495000
340000,6495000
345000,6495000
350000,6495000
355000,6495000
360000,6495000
365000,6495000
370000,6495000
375000,6495000
380000,6495000
385000,6495000
390000,6495000
395000,6495000
400000,6495000
405000,6495000
410000,6495000
415000,6495000
420000,6495000
425000,6495000
430000,6495000
435000,6495000
440000,6495000
445000,6495000
450000,6495000
455000,6495000
460000,6495000
465000,6495000
470000,6495000
475000,6495000
480000,6495000
485000,6495000
490000,6495000
495000,6495000
500000,6495000
505000,6495000
510000,6495000
515000,6495000
520000,6495000
525000,6495000
530000,6495000
535000,6495000
540000,6495000
545000,6495000
550000,6495000
555000,6495000
560000,6495000
565000,6495000
570000,6495000
575000,6495000
580000,6495000
585000,6495000
590000,6495000
595000,6495000
600000,6495000
